# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
塞尔丹家	4	2	塞尔丹家	塞尔丹家:2 塞尔丹|家:2	train=4
士兵们	4	2	士兵们	士兵们:2 士兵|们:2	train=4
处理掉	4	2	处理|掉	处理|掉:2 处理掉:2	train=4
多加	4	2	多|加	多|加:2 多加:2	train=4
多笪𤶸	4	2	多|笪𤶸	多|笪𤶸:2 多笪𤶸:2	train=4
大不相同	4	2	大不相同	大不相同:2 大|不|相同:2	train=4
大不韪	4	2	大|不韪	大|不韪:2 大不韪:2	train=4
大候车室	4	2	大候车室	大候车室:2 大|候车室:2	train=4
大吃一顿	4	2	大吃一顿	大吃一顿:2 大吃|一|顿:2	train=4
大套	4	2	大套	大套:2 大|套:2	train=4
大雪山	4	2	大雪山	大雪山:2 大|雪山:2	train=4
天外之魔	4	2	天外|之|魔	天外|之|魔:2 天外之魔:2	train=4
天西人	4	2	天西人	天西人:2 天西|人:2	train=4
太甚	4	2	太甚	太甚:2 太|甚:2	train=4
太白云	4	2	太白云	太白云:2 太白|云:2	train=4
奇拉卡准将	4	2	奇拉卡|准将	奇拉卡|准将:2 奇拉卡准将:2	train=3,val=1
女祭司	4	2	女祭司	女祭司:2 女|祭司:2	train=4
如云	4	2	如|云	如|云:2 如云:2	train=4
嫖賭	4	2	嫖賭	嫖賭:2 嫖|賭:2	train=4
小兽王	4	2	小|兽王	小|兽王:2 小兽王:2	train=4
小圈子	4	2	小圈子	小圈子:2 小|圈子:2	train=4
小奥斯卡	4	2	小奥斯卡	小奥斯卡:2 小|奥斯卡:2	train=4
已有	4	2	已有	已有:2 已|有:2	train=4
布兰温女王	4	2	布兰温|女王	布兰温|女王:2 布兰温女王:2	train=4
并无	4	2	并无	并无:2 并|无:2	train=4
弄出	4	2	弄出	弄出:2 弄|出:2	train=4
当兵	4	2	当|兵	当|兵:2 当兵:2	train=4
律师先生	4	2	律师先生	律师先生:2 律师|先生:2	train=4
律师执照	4	2	律师执照	律师执照:2 律师|执照:2	train=4
悬崖边	4	2	悬崖|边	悬崖|边:2 悬崖边:2	train=4
惊鸿乱斗台	4	2	惊鸿|乱斗台	惊鸿|乱斗台:2 惊鸿乱斗台:2	train=4
想不起	4	2	想不起	想不起:2 想|不|起:2	train=4
想家	4	2	想|家	想|家:2 想家:2	train=4
想当年	4	2	想|当年	想|当年:2 想当年:2	train=4
想象中	4	2	想象|中	想象|中:2 想象中:2	train=4
成夏	4	2	成|夏	成|夏:2 成夏:2	train=4
我意蛊	4	2	我意蛊	我意蛊:2 我|意蛊:2	train=4
战功榜	4	2	战功榜	战功榜:2 战功|榜:2	train=4
打错	4	2	打错	打错:2 打|错:2	train=4
把住	4	2	把住	把住:2 把|住:2	train=3,val=1
拖长	4	2	拖|长	拖|长:2 拖长:2	train=4
招人	4	2	招人	招人:2 招|人:2	train=4
按回	4	2	按回	按回:2 按|回:2	train=3,val=1
挥剑	4	2	挥剑	挥剑:2 挥|剑:2	train=4
掌柜的	4	2	掌柜的	掌柜的:2 掌柜|的:2	train=4
推杯换盏蛊	4	2	推杯换盏蛊	推杯换盏蛊:2 推杯换盏|蛊:2	train=4
提奥叔叔	4	2	提奥叔叔	提奥叔叔:2 提奥|叔叔:2	test=1,train=3
提醒道	4	2	提醒道	提醒道:2 提醒|道:2	train=4
搬起	4	2	搬起	搬起:2 搬|起:2	train=4
摆手	4	2	摆|手	摆|手:2 摆手:2	test=1,train=3
摸清楚	4	2	摸|清楚	摸|清楚:2 摸清楚:2	train=4
摸象	4	2	摸|象	摸|象:2 摸象:2	train=4
擔遮	4	2	擔遮	擔遮:2 擔|遮:2	train=4
擦过	4	2	擦|过	擦|过:2 擦过:2	train=4
整好	4	2	整好	整好:2 整|好:2	test=1,train=3
斯基里泰人	4	2	斯基里泰|人	斯基里泰|人:2 斯基里泰人:2	train=4
无不	4	2	无不	无不:2 无|不:2	train=4
无法度	4	2	无法度	无法度:2 无法|度:2	train=4
无线对讲机	4	2	无线|对讲机	无线|对讲机:2 无线对讲机:2	train=4
明修	4	2	明修	明修:2 明|修:2	train=4
明智之举	4	2	明智之举	明智之举:2 明智|之|举:2	test=1,train=3
有救	4	2	有|救	有|救:2 有救:2	train=4
有眼	4	2	有眼	有眼:2 有|眼:2	train=4
有神	4	2	有神	有神:2 有|神:2	train=4
有餘	4	2	有餘	有餘:2 有|餘:2	test=1,train=3
条命	4	2	条|命	条|命:2 条命:2	test=1,train=3
来晚	4	2	来晚	来晚:2 来|晚:2	train=4
极有可能	4	2	极有可能	极有可能:2 极|有可能:2	train=4
某样	4	2	某样	某样:2 某|样:2	train=4
柴米油盐	4	2	柴米油盐	柴米油盐:2 柴|米|油|盐:2	train=4
歌之守望	4	2	歌之守望	歌之守望:2 歌|之|守望:2	train=4
此法	4	2	此法	此法:2 此|法:2	train=4
死前	4	2	死前	死前:2 死|前:2	train=4
死狗	4	2	死|狗	死|狗:2 死狗:2	train=4
每晚	4	2	每晚	每晚:2 每|晚:2	train=4
毛民蛊仙们	4	2	毛民蛊仙们	毛民蛊仙们:2 毛民|蛊仙|们:2	train=4
毫无道理	4	2	毫无|道理	毫无|道理:2 毫无道理:2	train=3,val=1
气归来	4	2	气|归来	气|归来:2 气归来:2	train=4
没面子	4	2	没面子	没面子:2 没|面子:2	train=4
油盐	4	2	油|盐	油|盐:2 油盐:2	train=4
洛荷帮	4	2	洛荷|帮	洛荷|帮:2 洛荷帮:2	train=4
浇灭	4	2	浇灭	浇灭:2 浇|灭:2	train=4
涉及到	4	2	涉及到	涉及到:2 涉及|到:2	train=4
清晰可见	4	2	清晰|可见	清晰|可见:2 清晰可见:2	train=4
温上尉	4	2	温上尉	温上尉:2 温|上尉:2	train=4
炸飞	4	2	炸|飞	炸|飞:2 炸飞:2	train=4
炸鱼薯条	4	2	炸鱼薯条	炸鱼薯条:2 炸鱼|薯条:2	train=4
点到	4	2	点到	点到:2 点|到:2	train=4
烦了	4	2	烦|了	烦|了:2 烦了:2	train=4
無事	4	2	無|事	無|事:2 無事:2	train=4
無往	4	2	無|往	無|往:2 無往:2	train=4
無所用心	4	2	無所用心	無所用心:2 無所|用心:2	train=4
爬过	4	2	爬过	爬过:2 爬|过:2	train=4
爲人	4	2	爲|人	爲|人:2 爲人:2	train=4
狂蛮魔尊	4	2	狂蛮|魔尊	狂蛮|魔尊:2 狂蛮魔尊:2	train=4
狗养的	4	2	狗|养|的	狗|养|的:2 狗养的:2	train=4
玩完	4	2	玩|完	玩|完:2 玩完:2	train=4
班氏量表	4	2	班氏量表	班氏量表:2 班氏|量表:2	train=4
生草	4	2	生草	生草:2 生|草:2	train=4
田所先生	4	2	田所|先生	田所|先生:2 田所先生:2	train=4
疯魔大阵	4	2	疯魔|大阵	疯魔|大阵:2 疯魔大阵:2	train=3,val=1
益人	4	2	益人	益人:2 益|人:2	train=4
盗天魔尊	4	2	盗天魔尊	盗天魔尊:2 盗天|魔尊:2	train=4
看热闹	4	2	看|热闹	看|热闹:2 看热闹:2	train=4
眼看着	4	2	眼看着	眼看着:2 眼看|着:2	train=4
短上衣	4	2	短|上衣	短|上衣:2 短上衣:2	train=4
碰死	4	2	碰|死	碰|死:2 碰死:2	train=4
神憎鬼厌	4	2	神|憎|鬼|厌	神|憎|鬼|厌:2 神憎鬼厌:2	train=4
竭尽所能	4	2	竭尽所能	竭尽所能:2 竭尽|所能:2	train=4
笪𤶸	4	2	笪𤶸	笪𤶸:2 笪|𤶸:2	train=4
第三十一队	4	2	第|三十一|队	第|三十一|队:2 第三十一队:2	train=4
算错	4	2	算错	算错:2 算|错:2	train=4
繁星洞天	4	2	繁星|洞天	繁星|洞天:2 繁星洞天:2	train=4
终有一天	4	2	终有一天	终有一天:2 终|有一天:2	train=4
绕着	4	2	绕|着	绕|着:2 绕着:2	train=4
缺钱	4	2	缺|钱	缺|钱:2 缺钱:2	train=4
翻到	4	2	翻到	翻到:2 翻|到:2	train=4
老族长	4	2	老族长	老族长:2 老|族长:2	test=1,train=3
而去	4	2	而|去	而|去:2 而去:2	train=4
联想到	4	2	联想|到	联想|到:2 联想到:2	train=4
背靠	4	2	背靠	背靠:2 背|靠:2	train=4
胸大	4	2	胸|大	胸|大:2 胸大:2	train=4
荒野女巫	4	2	荒野|女巫	荒野|女巫:2 荒野女巫:2	train=4
著书	4	2	著|书	著|书:2 著书:2	train=4
血流	4	2	血流	血流:2 血|流:2	train=4
血海真传	4	2	血海真传	血海真传:2 血海|真传:2	train=4
行事方式	4	2	行事|方式	行事|方式:2 行事方式:2	train=4
行动起来	4	2	行动|起来	行动|起来:2 行动起来:2	train=4
行政部门	4	2	行政部门	行政部门:2 行政|部门:2	train=4
装上	4	2	装上	装上:2 装|上:2	train=4
规年	4	2	规年	规年:2 规|年:2	train=4
讲完	4	2	讲完	讲完:2 讲|完:2	train=4
该不会	4	2	该|不|会	该|不|会:2 该不会:2	train=4
说起来	4	2	说|起来	说|起来:2 说起来:2	train=4
谈到	4	2	谈到	谈到:2 谈|到:2	train=4
走奶	4	2	走奶	走奶:2 走|奶:2	train=4
走来走去	4	2	走来走去	走来走去:2 走|来|走|去:2	train=4
赶在	4	2	赶|在	赶|在:2 赶在:2	train=4
迅雷不及掩耳	4	2	迅雷|不及|掩耳	迅雷|不及|掩耳:2 迅雷不及掩耳:2	test=1,train=3
过长	4	2	过长	过长:2 过|长:2	train=4
还上	4	2	还上	还上:2 还|上:2	train=4
这辈子	4	2	这|辈子	这|辈子:2 这辈子:2	train=4
进屋	4	2	进屋	进屋:2 进|屋:2	train=4
远比	4	2	远比	远比:2 远|比:2	train=4
逃出去	4	2	逃|出去	逃|出去:2 逃出去:2	train=3,val=1
逃出生天	4	2	逃出生天	逃出生天:2 逃出|生天:2	train=4
通天蛊	4	2	通天|蛊	通天|蛊:2 通天蛊:2	train=4
通月	4	2	通|月	通|月:2 通月:2	train=4
過江	4	2	過|江	過|江:2 過江:2	train=4
避过	4	2	避过	避过:2 避|过:2	train=4
里斯舰长	4	2	里斯舰长	里斯舰长:2 里斯|舰长:2	train=4
钉牢	4	2	钉|牢	钉|牢:2 钉牢:2	train=4
闭着	4	2	闭着	闭着:2 闭|着:2	train=4
闹出	4	2	闹|出	闹|出:2 闹出:2	train=4
阿查里教授	4	2	阿查里|教授	阿查里|教授:2 阿查里教授:2	train=4
险之又险	4	2	险|之|又|险	险|之|又|险:2 险之又险:2	train=4
难做	4	2	难做	难做:2 难|做:2	train=4
难说	4	2	难说	难说:2 难|说:2	train=4
雾中	4	2	雾中	雾中:2 雾|中:2	train=4
露两手	4	2	露|两|手	露|两|手:2 露两手:2	train=4
青天白日	4	2	青天白日	青天白日:2 青天|白日:2	train=4
青影	4	2	青|影	青|影:2 青影:2	train=4
静一静	4	2	静|一|静	静|一|静:2 静一静:2	train=4
靠墙	4	2	靠墙	靠墙:2 靠|墙:2	train=4
食飯	4	2	食飯	食飯:2 食|飯:2	train=4
饶有兴趣	4	2	饶有兴趣	饶有兴趣:2 饶有|兴趣:2	train=4
骷髅般	4	2	骷髅般	骷髅般:2 骷髅|般:2	train=4
高个比贝克	4	2	高个比贝克	高个比贝克:2 高个|比贝克:2	train=4
鬼不觉	4	2	鬼|不觉	鬼|不觉:2 鬼不觉:2	train=4
鱼肉	4	2	鱼肉	鱼肉:2 鱼|肉:2	train=4
鵲巢	4	2	鵲|巢	鵲|巢:2 鵲巢:2	train=3,val=1
黄钟族长	4	2	黄钟|族长	黄钟|族长:2 黄钟族长:2	train=4
黑家四老	4	2	黑家四老	黑家四老:2 黑家|四老:2	train=4
黑眼睛	4	2	黑|眼睛	黑|眼睛:2 黑眼睛:2	train=4
龙卷风柱	4	2	龙卷风|柱	龙卷风|柱:2 龙卷风柱:2	test=1,train=3
怎么样	446	1	怎么样	怎么样:445 怎么|样:1	test=8,train=433,val=5
一起	435	1	一起	一起:434 一|起:1	test=5,train=424,val=6
看见	235	1	看见	看见:234 看|见:1	test=5,train=229,val=1
来的	227	1	来|的	来|的:226 来的:1	train=223,val=4
那样	216	1	那样	那样:215 那|样:1	test=1,train=212,val=3
到了	173	1	到|了	到|了:172 到了:1	train=171,val=2
不错	137	1	不错	不错:136 不|错:1	test=2,train=135
把它	124	1	把|它	把|它:123 把它:1	train=123,val=1
听说	109	1	听说	听说:108 听|说:1	test=2,train=107
总是	103	1	总是	总是:102 总|是:1	train=101,val=2
能够	98	1	能够	能够:97 能|够:1	test=2,train=96
亲爱的	94	1	亲爱的	亲爱的:93 亲爱|的:1	test=2,train=91,val=1
不懂	88	1	不|懂	不|懂:87 不懂:1	test=1,train=85,val=2
有点	87	1	有点	有点:86 有|点:1	test=1,train=86
来说	73	1	来说	来说:72 来|说:1	test=1,train=72
再见	70	1	再见	再见:69 再|见:1	train=70
就要	68	1	就|要	就|要:67 就要:1	test=1,train=65,val=2
这话	60	1	这|话	这|话:59 这话:1	train=60
人们	59	1	人们	人们:58 人|们:1	test=1,train=58
三个	53	1	三|个	三|个:52 三个:1	test=1,train=52
人类	50	1	人类	人类:49 人|类:1	train=49,val=1
吃了	49	1	吃|了	吃|了:48 吃了:1	test=1,train=47,val=1
有趣	49	1	有趣	有趣:48 有|趣:1	test=3,train=46
不该	48	1	不|该	不|该:47 不该:1	test=1,train=47
开车	48	1	开车	开车:47 开|车:1	test=1,train=47
不算	47	1	不|算	不|算:46 不算:1	train=47
别动	47	1	别|动	别|动:46 别动:1	test=1,train=45,val=1
若是	47	1	若是	若是:46 若|是:1	test=1,train=46
见鬼	44	1	见鬼	见鬼:43 见|鬼:1	train=43,val=1
等到	41	1	等到	等到:40 等|到:1	test=1,train=40
见面	40	1	见面	见面:39 见|面:1	train=40
没法	35	1	没法	没法:34 没|法:1	train=35
之处	34	1	之|处	之|处:33 之处:1	train=31,val=3
当成	33	1	当成	当成:32 当|成:1	test=1,train=31,val=1
本书	33	1	本|书	本|书:32 本书:1	train=33
这时	33	1	这时	这时:32 这|时:1	train=32,val=1
就行	32	1	就|行	就|行:31 就行:1	train=32
很大	32	1	很|大	很|大:31 很大:1	test=1,train=31
不信	30	1	不|信	不|信:29 不信:1	train=30
停车	29	1	停车	停车:28 停|车:1	test=1,train=28
只会	29	1	只|会	只|会:28 只会:1	train=29
在场	29	1	在场	在场:28 在|场:1	train=29
女孩子	28	1	女孩子	女孩子:27 女|孩子:1	train=28
有用	28	1	有用	有用:27 有|用:1	train=28
很有	27	1	很|有	很|有:26 很有:1	train=27
又怎样	26	1	又|怎样	又|怎样:25 又怎样:1	train=26
两次	25	1	两|次	两|次:24 两次:1	test=1,train=24
没有任何	25	1	没有|任何	没有|任何:24 没有任何:1	train=25
试着	25	1	试着	试着:24 试|着:1	train=25
城里	24	1	城里	城里:23 城|里:1	train=24
放手	24	1	放手	放手:23 放|手:1	train=24
玩笑	24	1	玩笑	玩笑:23 玩|笑:1	train=24
拿来	23	1	拿来	拿来:22 拿|来:1	test=1,train=22
老是	23	1	老是	老是:22 老|是:1	train=23
一百	22	1	一百	一百:21 一|百:1	train=22
好事	22	1	好事	好事:21 好|事:1	test=1,train=21
看上去	22	1	看上去	看上去:21 看|上去:1	train=22
闻到	22	1	闻到	闻到:21 闻|到:1	train=22
大笑	21	1	大笑	大笑:20 大|笑:1	train=21
演戏	20	1	演戏	演戏:19 演|戏:1	train=19,val=1
饿死	20	1	饿死	饿死:19 饿|死:1	train=20
一套	19	1	一|套	一|套:18 一套:1	train=19
不公平	19	1	不|公平	不|公平:18 不公平:1	train=19
口中	19	1	口中	口中:18 口|中:1	test=1,train=18
只见	19	1	只见	只见:18 只|见:1	train=18,val=1
滚蛋	19	1	滚蛋	滚蛋:18 滚|蛋:1	train=18,val=1
加上	18	1	加上	加上:17 加|上:1	train=17,val=1
放屁	18	1	放屁	放屁:17 放|屁:1	train=18
新来	18	1	新来	新来:17 新|来:1	train=18
老太太	18	1	老太太	老太太:17 老|太太:1	train=17,val=1
不好意思	17	1	不好意思	不好意思:16 不|好意思:1	train=17
不存在	17	1	不|存在	不|存在:16 不存在:1	train=17
不开	17	1	不|开	不|开:16 不开:1	train=17
块钱	17	1	块钱	块钱:16 块|钱:1	train=17
找人	17	1	找|人	找|人:16 找人:1	train=17
没了	17	1	没|了	没|了:16 没了:1	train=17
老头	17	1	老头	老头:16 老|头:1	train=17
这套	17	1	这|套	这|套:16 这套:1	train=17
好极了	16	1	好极了	好极了:15 好|极|了:1	train=16
不对劲	15	1	不对劲	不对劲:14 不|对劲:1	test=1,train=14
千万	15	1	千万	千万:14 千|万:1	train=15
口水	15	1	口水	口水:14 口|水:1	train=15
好人	15	1	好人	好人:14 好|人:1	train=15
小鸟	15	1	小鸟	小鸟:14 小|鸟:1	train=15
五百	14	1	五百	五百:13 五|百:1	train=14
你俩	14	1	你俩	你俩:13 你|俩:1	test=1,train=13
前来	14	1	前来	前来:13 前|来:1	train=14
来人	14	1	来人	来人:13 来|人:1	train=14
水里	14	1	水里	水里:13 水|里:1	train=14
那时候	14	1	那时候	那时候:13 那|时候:1	train=13,val=1
长的	14	1	长|的	长|的:13 长的:1	train=14
顺着	14	1	顺着	顺着:13 顺|着:1	train=14
不妥	13	1	不妥	不妥:12 不|妥:1	train=13
怎麽回事	13	1	怎麽|回事	怎麽|回事:12 怎麽回事:1	train=12,val=1
披上	13	1	披上	披上:12 披|上:1	train=13
要点	13	1	要|点	要|点:12 要点:1	train=13
从哪	12	1	从|哪	从|哪:11 从哪:1	train=12
半个	12	1	半|个	半|个:11 半个:1	train=12
村子里	12	1	村子|里	村子|里:11 村子里:1	train=12
没事的	12	1	没事|的	没事|的:11 没事的:1	train=11,val=1
车里	12	1	车|里	车|里:11 车里:1	train=12
进水	12	1	进水	进水:11 进|水:1	train=12
一脚	11	1	一|脚	一|脚:10 一脚:1	train=11
一言不发	11	1	一言不发	一言不发:10 一|言|不|发:1	train=11
被迫	11	1	被迫	被迫:10 被|迫:1	train=11
送来	11	1	送来	送来:10 送|来:1	train=11
问好	11	1	问好	问好:10 问|好:1	train=11
一千万	10	1	一千万	一千万:9 一|千万:1	train=10
啥事	10	1	啥|事	啥|事:9 啥事:1	train=10
好一点	10	1	好|一点	好|一点:9 好一点:1	train=10
小家伙	10	1	小家伙	小家伙:9 小|家伙:1	train=10
带回	10	1	带回	带回:9 带|回:1	train=10
打手	10	1	打手	打手:9 打|手:1	train=9,val=1
拿回	10	1	拿回	拿回:9 拿|回:1	train=10
拿开	10	1	拿开	拿开:9 拿|开:1	train=9,val=1
有罪	10	1	有罪	有罪:9 有|罪:1	train=10
自己人	10	1	自己人	自己人:9 自己|人:1	train=10
被捕	10	1	被|捕	被|捕:9 被捕:1	train=10
说唱	10	1	说唱	说唱:9 说|唱:1	train=10
一看	9	1	一看	一看:8 一|看:1	train=9
不理	9	1	不|理	不|理:8 不理:1	train=9
他家	9	1	他|家	他|家:8 他家:1	train=9
伴随着	9	1	伴随|着	伴随|着:8 伴随着:1	train=9
几楼	9	1	几|楼	几|楼:8 几楼:1	train=9
到家	9	1	到|家	到|家:8 到家:1	train=9
发脾气	9	1	发脾气	发脾气:8 发|脾气:1	train=9
可有	9	1	可|有	可|有:8 可有:1	train=9
啥意思	9	1	啥|意思	啥|意思:8 啥意思:1	train=9
小孩子	9	1	小孩子	小孩子:8 小|孩子:1	test=1,train=8
快点儿	9	1	快点儿	快点儿:8 快|点儿:1	train=9
挤出	9	1	挤出	挤出:8 挤|出:1	train=9
每当	9	1	每当	每当:8 每|当:1	train=9
走远	9	1	走|远	走|远:8 走远:1	train=9
一手	8	1	一手	一手:7 一|手:1	train=8
不开心	8	1	不|开心	不|开心:7 不开心:1	train=8
不急	8	1	不|急	不|急:7 不急:1	train=8
为人	8	1	为人	为人:7 为|人:1	train=8
乱来	8	1	乱来	乱来:7 乱|来:1	train=8
从头	8	1	从头	从头:7 从|头:1	train=8
弄来	8	1	弄|来	弄|来:7 弄来:1	train=8
弹琴	8	1	弹琴	弹琴:7 弹|琴:1	train=8
打到	8	1	打|到	打|到:7 打到:1	train=8
无处不在	8	1	无处不在	无处不在:7 无处|不在:1	train=8
武痴林	8	1	武痴林	武痴林:7 武痴|林:1	test=1,train=7
没完	8	1	没|完	没|完:7 没完:1	train=8
留美	8	1	留美	留美:7 留|美:1	train=8
美国佬	8	1	美国佬	美国佬:7 美国|佬:1	train=8
踩到	8	1	踩|到	踩|到:7 踩到:1	train=8
雅中	8	1	雅中	雅中:7 雅|中:1	train=8
一事	7	1	一事	一事:6 一|事:1	train=7
一整天	7	1	一|整天	一|整天:6 一整天:1	train=7
上等	7	1	上等	上等:6 上|等:1	train=7
两下	7	1	两|下	两|下:6 两下:1	train=7
光凭	7	1	光|凭	光|凭:6 光凭:1	train=5,val=2
几号	7	1	几号	几号:6 几|号:1	train=7
啥的	7	1	啥|的	啥|的:6 啥的:1	train=7
大力气	7	1	大|力气	大|力气:6 大力气:1	train=7
大家好	7	1	大家好	大家好:6 大家|好:1	train=7
她家	7	1	她|家	她|家:6 她家:1	train=7
对呀	7	1	对呀	对呀:6 对|呀:1	train=7
对白	7	1	对白	对白:6 对|白:1	train=7
打出	7	1	打出	打出:6 打|出:1	test=1,train=6
扫过	7	1	扫过	扫过:6 扫|过:1	train=7
找着	7	1	找着	找着:6 找|着:1	train=7
每周	7	1	每|周	每|周:6 每周:1	train=7
水中	7	1	水中	水中:6 水|中:1	train=7
活捉	7	1	活捉	活捉:6 活|捉:1	train=7
漠不关心	7	1	漠不关心	漠不关心:6 漠不|关心:1	train=7
皮聘	7	1	皮聘	皮聘:6 皮|聘:1	train=7
老的	7	1	老|的	老|的:6 老的:1	train=7
臭婆娘	7	1	臭|婆娘	臭|婆娘:6 臭婆娘:1	train=7
请来	7	1	请|来	请|来:6 请来:1	train=7
走出来	7	1	走|出来	走|出来:6 走出来:1	train=7
闯进去	7	1	闯进去	闯进去:6 闯|进去:1	train=7
不曾	6	1	不曾	不曾:5 不|曾:1	train=6
两手	6	1	两|手	两|手:5 两手:1	train=6
做人	6	1	做人	做人:5 做|人:1	train=6
关灯	6	1	关灯	关灯:5 关|灯:1	train=6
右臂	6	1	右臂	右臂:5 右|臂:1	train=6
吉他	6	1	吉他	吉他:5 吉|他:1	train=6
啥时	6	1	啥时	啥时:5 啥|时:1	train=5,val=1
多管闲事	6	1	多管闲事	多管闲事:5 多|管|闲事:1	train=6
天大	6	1	天大	天大:5 天|大:1	train=5,val=1
好话	6	1	好话	好话:5 好|话:1	train=6
往回	6	1	往|回	往|回:5 往回:1	train=5,val=1
往回走	6	1	往|回|走	往|回|走:5 往回走:1	train=5,val=1
拿给	6	1	拿|给	拿|给:5 拿给:1	train=6
斧头帮	6	1	斧头|帮	斧头|帮:5 斧头帮:1	train=6
杀光	6	1	杀光	杀光:5 杀|光:1	train=6
爱吃	6	1	爱|吃	爱|吃:5 爱吃:1	train=6
等一等	6	1	等一等	等一等:5 等|一|等:1	train=6
老家伙	6	1	老家伙	老家伙:5 老|家伙:1	train=6
要好	6	1	要|好	要|好:5 要好:1	train=6
讲和	6	1	讲和	讲和:5 讲|和:1	train=6
贵重	6	1	贵重	贵重:5 贵|重:1	train=6
走人	6	1	走人	走人:5 走|人:1	train=6
赶来	6	1	赶来	赶来:5 赶|来:1	train=6
过后	6	1	过后	过后:5 过|后:1	train=6
锁门	6	1	锁门	锁门:5 锁|门:1	train=6
一万	5	1	一万	一万:4 一|万:1	train=5
不定	5	1	不定	不定:4 不|定:1	train=5
不平	5	1	不平	不平:4 不|平:1	train=5
不愉快	5	1	不|愉快	不|愉快:4 不愉快:1	train=5
不浅	5	1	不|浅	不|浅:4 不浅:1	train=5
不满意	5	1	不|满意	不|满意:4 不满意:1	train=5
不适	5	1	不适	不适:4 不|适:1	train=5
个个	5	1	个|个	个|个:4 个个:1	train=5
买不起	5	1	买不起	买不起:4 买|不起:1	train=5
冒着	5	1	冒|着	冒|着:4 冒着:1	train=5
冲进	5	1	冲进	冲进:4 冲|进:1	train=5
分到	5	1	分到	分到:4 分|到:1	train=5
加里波第	5	1	加里波第	加里波第:4 加里波|第:1	train=5
卡车水	5	1	卡车|水	卡车|水:4 卡车水:1	train=5
却克	5	1	却克	却克:4 却|克:1	train=5
双引擎	5	1	双|引擎	双|引擎:4 双引擎:1	train=5
叫着	5	1	叫|着	叫|着:4 叫着:1	train=5
可用	5	1	可用	可用:4 可|用:1	train=5
可知	5	1	可知	可知:4 可|知:1	train=5
同学们	5	1	同学们	同学们:4 同学|们:1	train=5
名叫	5	1	名叫	名叫:4 名|叫:1	train=5
听够	5	1	听够	听够:4 听|够:1	train=5
咬了咬	5	1	咬了咬	咬了咬:4 咬|了|咬:1	train=5
堂课	5	1	堂|课	堂|课:4 堂课:1	train=5
大城市	5	1	大|城市	大|城市:4 大城市:1	train=5
好想	5	1	好|想	好|想:4 好想:1	train=5
家里人	5	1	家里人	家里人:4 家里|人:1	train=5
寄信	5	1	寄信	寄信:4 寄|信:1	train=5
寄到	5	1	寄|到	寄|到:4 寄到:1	train=5
小男孩	5	1	小男孩	小男孩:4 小|男孩:1	train=5
工人们	5	1	工人们	工人们:4 工人|们:1	train=5
弄脏	5	1	弄脏	弄脏:4 弄|脏:1	train=5
待到	5	1	待|到	待|到:4 待到:1	train=5
或多或少	5	1	或多或少	或多或少:4 或|多|或|少:1	train=5
挡路	5	1	挡路	挡路:4 挡|路:1	train=5
挪开	5	1	挪开	挪开:4 挪|开:1	train=5
捏死	5	1	捏|死	捏|死:4 捏死:1	train=5
桌下	5	1	桌|下	桌|下:4 桌下:1	train=5
没门	5	1	没门	没门:4 没|门:1	train=5
河里	5	1	河|里	河|里:4 河里:1	train=5
狗杂种	5	1	狗杂种	狗杂种:4 狗|杂种:1	train=5
电视节目	5	1	电视节目	电视节目:4 电视|节目:1	train=5
男孩们	5	1	男孩|们	男孩|们:4 男孩们:1	train=5
第六感	5	1	第六感	第六感:4 第六|感:1	test=1,train=4
绝不可能	5	1	绝不|可能	绝不|可能:4 绝不可能:1	train=5
能否	5	1	能否	能否:4 能|否:1	train=5
装傻	5	1	装傻	装傻:4 装|傻:1	train=5
说教	5	1	说教	说教:4 说|教:1	test=1,train=4
走下	5	1	走|下	走|下:4 走下:1	train=5
跑龙套	5	1	跑龙套	跑龙套:4 跑|龙套:1	train=5
远道而来	5	1	远道而来	远道而来:4 远道|而来:1	train=5
飞去	5	1	飞去	飞去:4 飞|去:1	train=5
一国	4	1	一|国	一|国:3 一国:1	train=4
一百万	4	1	一|百万	一|百万:3 一百万:1	train=4
一级	4	1	一|级	一|级:3 一级:1	train=4
一腿	4	1	一|腿	一|腿:3 一腿:1	train=4
不假	4	1	不假	不假:3 不|假:1	train=4
不同意	4	1	不|同意	不|同意:3 不同意:1	train=4
不客气	4	1	不客气	不客气:3 不|客气:1	train=4
为所欲为	4	1	为所欲为	为所欲为:3 为|所|欲为:1	train=4
久以前	4	1	久|以前	久|以前:3 久以前:1	test=1,train=3
之行	4	1	之|行	之|行:3 之行:1	train=4
乱讲	4	1	乱|讲	乱|讲:3 乱讲:1	train=4
乱跑	4	1	乱|跑	乱|跑:3 乱跑:1	train=4
亲兄弟	4	1	亲兄弟	亲兄弟:3 亲|兄弟:1	train=4
住换	4	1	住换	住换:3 住|换:1	train=4
六点	4	1	六点	六点:3 六|点:1	train=4
发射平台	4	1	发射|平台	发射|平台:3 发射平台:1	train=4
只为	4	1	只|为	只|为:3 只为:1	train=4
合身	4	1	合身	合身:3 合|身:1	train=4
吉巴良	4	1	吉巴良	吉巴良:3 吉巴|良:1	train=4
哪行	4	1	哪|行	哪|行:3 哪行:1	train=3,val=1
