# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
ถ่ายทำ	6	1	ถ่ายทำ	ถ่ายทำ:5 ถ่าย|ทำ:1	train=6
ทั่วโลก	6	1	ทั่ว|โลก	ทั่ว|โลก:5 ทั่วโลก:1	train=6
ที่เกิดเหตุ	6	1	ที่|เกิด|เหตุ	ที่|เกิด|เหตุ:5 ที่เกิดเหตุ:1	train=6
ทุกปี	6	1	ทุก|ปี	ทุก|ปี:5 ทุกปี:1	train=6
ท่านประธาน	6	1	ท่าน|ประธาน	ท่าน|ประธาน:5 ท่านประธาน:1	train=5,val=1
นิ้วมือ	6	1	นิ้วมือ	นิ้วมือ:5 นิ้ว|มือ:1	train=6
ผู้อื่น	6	1	ผู้อื่น	ผู้อื่น:5 ผู้|อื่น:1	train=6
ภาษากรีก	6	1	ภาษา|กรีก	ภาษา|กรีก:5 ภาษากรีก:1	train=6
มัจจุราชขาว	6	1	มัจจุราช|ขาว	มัจจุราช|ขาว:5 มัจจุราชขาว:1	train=6
มีเกียรติ	6	1	มี|เกียรติ	มี|เกียรติ:5 มีเกียรติ:1	train=6
รถเล่น	6	1	รถ|เล่น	รถ|เล่น:5 รถเล่น:1	test=1,train=5
วันอื่น	6	1	วัน|อื่น	วัน|อื่น:5 วันอื่น:1	train=6
สั่งเสีย	6	1	สั่งเสีย	สั่งเสีย:5 สั่ง|เสีย:1	train=6
สิบเอ็ด	6	1	สิบเอ็ด	สิบเอ็ด:5 สิบ|เอ็ด:1	train=6
ส่วนหนึ่ง	6	1	ส่วนหนึ่ง	ส่วนหนึ่ง:5 ส่วน|หนึ่ง:1	train=6
เข้าเรื่อง	6	1	เข้า|เรื่อง	เข้า|เรื่อง:5 เข้าเรื่อง:1	train=6
เครื่องบินรบ	6	1	เครื่องบินรบ	เครื่องบินรบ:5 เครื่องบิน|รบ:1	train=6
เท่านั้นแหละ	6	1	เท่านั้นแหละ	เท่านั้นแหละ:5 เท่านั้น|แหละ:1	test=1,train=5
เมียมึง	6	1	เมีย|มึง	เมีย|มึง:5 เมียมึง:1	train=6
แต่แรก	6	1	แต่แรก	แต่แรก:5 แต่|แรก:1	train=6
แผลเป็น	6	1	แผลเป็น	แผลเป็น:5 แผล|เป็น:1	train=6
แสงอาทิตย์	6	1	แสงอาทิตย์	แสงอาทิตย์:5 แสง|อาทิตย์:1	train=6
โล่งอก	6	1	โล่งอก	โล่งอก:5 โล่ง|อก:1	train=5,val=1
ใจกว้าง	6	1	ใจกว้าง	ใจกว้าง:5 ใจ|กว้าง:1	train=6
ใจจริง	6	1	ใจจริง	ใจจริง:5 ใจ|จริง:1	train=6
กลับตัว	5	1	กลับตัว	กลับตัว:4 กลับ|ตัว:1	train=5
กลับหัว	5	1	กลับหัว	กลับหัว:4 กลับ|หัว:1	train=5
กลายร่าง	5	1	กลาย|ร่าง	กลาย|ร่าง:4 กลายร่าง:1	train=5
การระเบิด	5	1	การระเบิด	การระเบิด:4 การ|ระเบิด:1	train=5
การเลือก	5	1	การ|เลือก	การ|เลือก:4 การเลือก:1	train=5
การแต่งงาน	5	1	การแต่งงาน	การแต่งงาน:4 การ|แต่งงาน:1	test=2,train=3
การไต่สวน	5	1	การไต่สวน	การไต่สวน:4 การ|ไต่สวน:1	train=5
กูกู่	5	1	กูกู่	กูกู่:4 กู|กู่:1	train=5
ก็นะ	5	1	ก็|นะ	ก็|นะ:4 ก็นะ:1	train=5
คนรับ	5	1	คน|รับ	คน|รับ:4 คนรับ:1	train=5
คนเขียน	5	1	คน|เขียน	คน|เขียน:4 คนเขียน:1	test=1,train=4
คนเหนือ	5	1	คนเหนือ	คนเหนือ:4 คน|เหนือ:1	train=5
ครั้งหน้า	5	1	ครั้งหน้า	ครั้งหน้า:4 ครั้ง|หน้า:1	train=4,val=1
ครั้งใหญ่	5	1	ครั้ง|ใหญ่	ครั้ง|ใหญ่:4 ครั้งใหญ่:1	train=5
ช้าก่อน	5	1	ช้าก่อน	ช้าก่อน:4 ช้า|ก่อน:1	train=5
ซินะ	5	1	ซินะ	ซินะ:4 ซิ|นะ:1	train=5
ดูดวง	5	1	ดู|ดวง	ดู|ดวง:4 ดูดวง:1	train=5
ตั้งท้อง	5	1	ตั้ง|ท้อง	ตั้ง|ท้อง:4 ตั้งท้อง:1	train=5
ตั้งหลาย	5	1	ตั้งหลาย	ตั้งหลาย:4 ตั้ง|หลาย:1	train=5
ตาหลับ	5	1	ตา|หลับ	ตา|หลับ:4 ตาหลับ:1	train=5
ติดหนี้	5	1	ติด|หนี้	ติด|หนี้:4 ติดหนี้:1	train=5
ทันเวลา	5	1	ทัน|เวลา	ทัน|เวลา:4 ทันเวลา:1	train=5
ทั้งสาม	5	1	ทั้ง|สาม	ทั้ง|สาม:4 ทั้งสาม:1	train=5
ที่มืด	5	1	ที่|มืด	ที่|มืด:4 ที่มืด:1	train=4,val=1
น่าสงสัย	5	1	น่าสงสัย	น่าสงสัย:4 น่า|สงสัย:1	train=5
บ้านหนองประดู่	5	1	บ้าน|หนองประดู่	บ้าน|หนองประดู่:4 บ้านหนองประดู่:1	train=5
ปากดี	5	1	ปากดี	ปากดี:4 ปาก|ดี:1	train=5
ผีหลอก	5	1	ผี|หลอก	ผี|หลอก:4 ผีหลอก:1	train=5
ผ่านพ้น	5	1	ผ่าน|พ้น	ผ่าน|พ้น:4 ผ่านพ้น:1	train=5
พี่ยอร์จ	5	1	พี่|ยอร์จ	พี่|ยอร์จ:4 พี่ยอร์จ:1	train=5
ภาษาสเปน	5	1	ภาษา|สเปน	ภาษา|สเปน:4 ภาษาสเปน:1	train=5
รอดพ้น	5	1	รอดพ้น	รอดพ้น:4 รอด|พ้น:1	train=5
รักแรก	5	1	รัก|แรก	รัก|แรก:4 รักแรก:1	train=5
วิธีการ	5	1	วิธี|การ	วิธี|การ:4 วิธีการ:1	train=5
ศูนย์หนึ่ง	5	1	ศูนย์|หนึ่ง	ศูนย์|หนึ่ง:4 ศูนย์หนึ่ง:1	train=5
สองเด้ง	5	1	สอง|เด้ง	สอง|เด้ง:4 สองเด้ง:1	train=5
สายไหม	5	1	สายไหม	สายไหม:4 สาย|ไหม:1	train=5
สีส้ม	5	1	สี|ส้ม	สี|ส้ม:4 สีส้ม:1	train=5
ส้นตีน	5	1	ส้น|ตีน	ส้น|ตีน:4 ส้นตีน:1	test=1,train=4
หน้าร้อน	5	1	หน้าร้อน	หน้าร้อน:4 หน้า|ร้อน:1	train=5
หลุมหลบภัย	5	1	หลุมหลบภัย	หลุมหลบภัย:4 หลุม|หลบภัย:1	train=5
ห้องแต่งตัว	5	1	ห้อง|แต่ง|ตัว	ห้อง|แต่ง|ตัว:4 ห้องแต่งตัว:1	train=5
ห้ามเลือด	5	1	ห้าม|เลือด	ห้าม|เลือด:4 ห้ามเลือด:1	train=5
อาการหนัก	5	1	อาการ|หนัก	อาการ|หนัก:4 อาการหนัก:1	train=5
เข้าสู่	5	1	เข้า|สู่	เข้า|สู่:4 เข้าสู่:1	train=5
เต็มตา	5	1	เต็มตา	เต็มตา:4 เต็ม|ตา:1	train=5
เปียกโชก	5	1	เปียกโชก	เปียกโชก:4 เปียก|โชก:1	test=1,train=4
เป็นแน่	5	1	เป็นแน่	เป็นแน่:4 เป็น|แน่:1	train=5
เมายา	5	1	เมา|ยา	เมา|ยา:4 เมายา:1	train=5
เวรตะไล	5	1	เวร|ตะไล	เวร|ตะไล:4 เวรตะไล:1	train=5
เออนี่	5	1	เออ|นี่	เออ|นี่:4 เออนี่:1	train=5
เอาเรื่อง	5	1	เอาเรื่อง	เอาเรื่อง:4 เอา|เรื่อง:1	train=5
เอาไหน	5	1	เอา|ไหน	เอา|ไหน:4 เอาไหน:1	train=5
แก่ตัว	5	1	แก่|ตัว	แก่|ตัว:4 แก่ตัว:1	train=5
แก่ใจ	5	1	แก่|ใจ	แก่|ใจ:4 แก่ใจ:1	train=5
แค่นิดเดียว	5	1	แค่|นิดเดียว	แค่|นิดเดียว:4 แค่นิดเดียว:1	train=5
แนวนอน	5	1	แนวนอน	แนวนอน:4 แนว|นอน:1	train=5
แม่หนูน้อย	5	1	แม่|หนูน้อย	แม่|หนูน้อย:4 แม่หนูน้อย:1	train=5
แสนดี	5	1	แสน|ดี	แสน|ดี:4 แสนดี:1	train=5
โดนดี	5	1	โดน|ดี	โดน|ดี:4 โดนดี:1	train=5
โดยเร็ว	5	1	โดย|เร็ว	โดย|เร็ว:4 โดยเร็ว:1	train=5
ใครก็ตาม	5	1	ใครก็ตาม	ใครก็ตาม:4 ใคร|ก็|ตาม:1	train=5
ใช้งาน	5	1	ใช้|งาน	ใช้|งาน:4 ใช้งาน:1	train=5
กระเป๋าตังค์	4	1	กระเป๋า|ตังค์	กระเป๋า|ตังค์:3 กระเป๋าตังค์:1	train=4
การจุดระเบิด	4	1	การจุดระเบิด	การจุดระเบิด:3 การ|จุดระเบิด:1	train=4
การทำงาน	4	1	การ|ทำงาน	การ|ทำงาน:3 การทำงาน:1	train=4
การปฏิวัติ	4	1	การ|ปฏิวัติ	การ|ปฏิวัติ:3 การปฏิวัติ:1	train=4
การใช้ชีวิต	4	1	การ|ใช้|ชีวิต	การ|ใช้|ชีวิต:3 การใช้ชีวิต:1	train=4
กำลังดี	4	1	กำลัง|ดี	กำลัง|ดี:3 กำลังดี:1	train=4
กูสโต	4	1	กูสโต	กูสโต:3 กู|สโต:1	train=4
ขับขาน	4	1	ขับขาน	ขับขาน:3 ขับ|ขาน:1	train=4
ข้างไหน	4	1	ข้าง|ไหน	ข้าง|ไหน:3 ข้างไหน:1	train=4
คนป่วย	4	1	คนป่วย	คนป่วย:3 คน|ป่วย:1	train=4
คนหนุ่ม	4	1	คน|หนุ่ม	คน|หนุ่ม:3 คนหนุ่ม:1	train=4
ครึ่งหนึ่ง	4	1	ครึ่ง|หนึ่ง	ครึ่ง|หนึ่ง:3 ครึ่งหนึ่ง:1	train=3,val=1
คล้ายกัน	4	1	คล้าย|กัน	คล้าย|กัน:3 คล้ายกัน:1	train=4
คืนดี	4	1	คืนดี	คืนดี:3 คืน|ดี:1	train=4
คุณซาวิค	4	1	คุณ|ซาวิค	คุณ|ซาวิค:3 คุณซาวิค:1	train=4
คุณโรส	4	1	คุณโรส	คุณโรส:3 คุณ|โรส:1	train=4
คุณโห่	4	1	คุณ|โห่	คุณ|โห่:3 คุณโห่:1	train=4
ค่าซ่อม	4	1	ค่าซ่อม	ค่าซ่อม:3 ค่า|ซ่อม:1	train=4
จงใจ	4	1	จงใจ	จงใจ:3 จง|ใจ:1	train=4
จนมุม	4	1	จน|มุม	จน|มุม:3 จนมุม:1	train=4
ชายแก่	4	1	ชาย|แก่	ชาย|แก่:3 ชายแก่:1	train=4
ช่วงหลัง	4	1	ช่วง|หลัง	ช่วง|หลัง:3 ช่วงหลัง:1	train=4
ซิวะ	4	1	ซิวะ	ซิวะ:3 ซิ|วะ:1	train=4
ดาวตก	4	1	ดาวตก	ดาวตก:3 ดาว|ตก:1	train=3,val=1
ดูบลิน	4	1	ดูบลิน	ดูบลิน:3 ดู|บลิน:1	train=4
ดูล่ะ	4	1	ดู|ล่ะ	ดู|ล่ะ:3 ดูล่ะ:1	train=4
ดูโด้	4	1	ดู|โด้	ดู|โด้:3 ดูโด้:1	train=4
ตัดขาด	4	1	ตัดขาด	ตัดขาด:3 ตัด|ขาด:1	train=4
ตัวฉกาจ	4	1	ตัวฉกาจ	ตัวฉกาจ:3 ตัว|ฉกาจ:1	train=4
ตัวติด	4	1	ตัว|ติด	ตัว|ติด:3 ตัวติด:1	train=4
ตัวอักษร	4	1	ตัวอักษร	ตัวอักษร:3 ตัว|อักษร:1	train=4
ตัวไหน	4	1	ตัว|ไหน	ตัว|ไหน:3 ตัวไหน:1	train=4
ตาเฒ่า	4	1	ตา|เฒ่า	ตา|เฒ่า:3 ตาเฒ่า:1	test=1,train=3
ตีห้า	4	1	ตีห้า	ตีห้า:3 ตี|ห้า:1	train=4
ตูดหมึก	4	1	ตูด|หมึก	ตูด|หมึก:3 ตูดหมึก:1	train=4
ต้องห้าม	4	1	ต้อง|ห้าม	ต้อง|ห้าม:3 ต้องห้าม:1	train=4
ทั่วทั้ง	4	1	ทั่ว|ทั้ง	ทั่ว|ทั้ง:3 ทั่วทั้ง:1	train=4
ที่กำบัง	4	1	ที่|กำบัง	ที่|กำบัง:3 ที่กำบัง:1	train=4
ที่ซึ่ง	4	1	ที่ซึ่ง	ที่ซึ่ง:3 ที่|ซึ่ง:1	train=4
ทูโค	4	1	ทูโค	ทูโค:3 ทู|โค:1	test=1,train=3
ท่านฮากุ	4	1	ท่าน|ฮากุ	ท่าน|ฮากุ:3 ท่านฮากุ:1	train=4
นำพา	4	1	นำพา	นำพา:3 นำ|พา:1	train=4
น่ารังเกียจ	4	1	น่ารังเกียจ	น่ารังเกียจ:3 น่า|รังเกียจ:1	train=4
น้ำอมฤต	4	1	น้ำอมฤต	น้ำอมฤต:3 น้ำ|อมฤต:1	train=4
บรู-รา-ฮรูม	4	1	บรู|-|รา|-|ฮรูม	บรู|-|รา|-|ฮรูม:3 บรู-รา-ฮรูม:1	train=4
ผู้น้อย	4	1	ผู้น้อย	ผู้น้อย:3 ผู้|น้อย:1	train=4
ผู้มีพระคุณ	4	1	ผู้|มี|พระคุณ	ผู้|มี|พระคุณ:3 ผู้มีพระคุณ:1	train=4
พลอดรัก	4	1	พลอดรัก	พลอดรัก:3 พลอด|รัก:1	train=4
พลังมาร	4	1	พลัง|มาร	พลัง|มาร:3 พลังมาร:1	train=4
พังพินาศ	4	1	พังพินาศ	พังพินาศ:3 พัง|พินาศ:1	train=4
ภาษาไทย	4	1	ภาษา|ไทย	ภาษา|ไทย:3 ภาษาไทย:1	train=4
มันนี่	4	1	มัน|นี่	มัน|นี่:3 มันนี่:1	train=4
มากสุด	4	1	มาก|สุด	มาก|สุด:3 มากสุด:1	train=4
ยอดจริง	4	1	ยอด|จริง	ยอด|จริง:3 ยอดจริง:1	train=4
ยอดเขา	4	1	ยอดเขา	ยอดเขา:3 ยอด|เขา:1	train=4
ยาแก้พิษ	4	1	ยาแก้พิษ	ยาแก้พิษ:3 ยา|แก้|พิษ:1	train=4
ระหว่างนั้น	4	1	ระหว่างนั้น	ระหว่างนั้น:3 ระหว่าง|นั้น:1	train=4
รับเลือก	4	1	รับเลือก	รับเลือก:3 รับ|เลือก:1	train=4
รีรอ	4	1	รีรอ	รีรอ:3 รี|รอ:1	train=4
ร่วมเพศ	4	1	ร่วมเพศ	ร่วมเพศ:3 ร่วม|เพศ:1	train=4
ลงจอด	4	1	ลงจอด	ลงจอด:3 ลง|จอด:1	train=4
ลำเดียว	4	1	ลำ|เดียว	ลำ|เดียว:3 ลำเดียว:1	train=4
ลูกเมีย	4	1	ลูกเมีย	ลูกเมีย:3 ลูก|เมีย:1	train=4
ล้นเหลือ	4	1	ล้นเหลือ	ล้นเหลือ:3 ล้น|เหลือ:1	train=4
วันตรุษจีน	4	1	วัน|ตรุษจีน	วัน|ตรุษจีน:3 วันตรุษจีน:1	train=4
วันตาย	4	1	วัน|ตาย	วัน|ตาย:3 วันตาย:1	train=4
สงบศึก	4	1	สงบศึก	สงบศึก:3 สงบ|ศึก:1	train=4
สติดี	4	1	สติดี	สติดี:3 สติ|ดี:1	train=4
สักเดี๋ยว	4	1	สักเดี๋ยว	สักเดี๋ยว:3 สัก|เดี๋ยว:1	train=4
สัญญาณเตือน	4	1	สัญญาณ|เตือน	สัญญาณ|เตือน:3 สัญญาณเตือน:1	train=4
สีผม	4	1	สีผม	สีผม:3 สี|ผม:1	train=4
หกล้ม	4	1	หกล้ม	หกล้ม:3 หก|ล้ม:1	train=4
หนนี้	4	1	หนนี้	หนนี้:3 หน|นี้:1	train=4
หมูตอน	4	1	หมู|ตอน	หมู|ตอน:3 หมูตอน:1	train=4
หัวใจสลาย	4	1	หัวใจสลาย	หัวใจสลาย:3 หัวใจ|สลาย:1	train=4
หามี	4	1	หามี	หามี:3 หา|มี:1	train=4
ห้องใต้ถุน	4	1	ห้องใต้ถุน	ห้องใต้ถุน:3 ห้อง|ใต้ถุน:1	train=4
องค์ราชันย์	4	1	องค์ราชันย์	องค์ราชันย์:3 องค์|ราชันย์:1	train=4
อย่าน่า	4	1	อย่า|น่า	อย่า|น่า:3 อย่าน่า:1	train=4
ออกตัว	4	1	ออกตัว	ออกตัว:3 ออก|ตัว:1	train=4
อากิ	4	1	อากิ	อากิ:3 อา|กิ:1	test=1,train=3
เขาสวย	4	1	เขา|สวย	เขา|สวย:3 เขาสวย:1	train=4
เข้าตา	4	1	เข้าตา	เข้าตา:3 เข้า|ตา:1	train=4
เงินเก็บ	4	1	เงิน|เก็บ	เงิน|เก็บ:3 เงินเก็บ:1	train=4
เตรียมการ	4	1	เตรียมการ	เตรียมการ:3 เตรียม|การ:1	train=4
เบียร์ตอน	4	1	เบียร์|ตอน	เบียร์|ตอน:3 เบียร์ตอน:1	train=4
เรื่องเล่า	4	1	เรื่อง|เล่า	เรื่อง|เล่า:3 เรื่องเล่า:1	train=4
เสมอกัน	4	1	เสมอ|กัน	เสมอ|กัน:3 เสมอกัน:1	train=4
เสียงหัวเราะ	4	1	เสียง|หัวเราะ	เสียง|หัวเราะ:3 เสียงหัวเราะ:1	train=4
เสียมารยาท	4	1	เสีย|มารยาท	เสีย|มารยาท:3 เสียมารยาท:1	train=4
เสียหน่อย	4	1	เสียหน่อย	เสียหน่อย:3 เสีย|หน่อย:1	train=4
เอางั้น	4	1	เอางั้น	เอางั้น:3 เอา|งั้น:1	train=4
เอาซะ	4	1	เอา|ซะ	เอา|ซะ:3 เอาซะ:1	train=4
แกงกะหรี่	4	1	แกงกะหรี่	แกงกะหรี่:3 แกง|กะหรี่:1	train=4
แท่นโดด	4	1	แท่น|โดด	แท่น|โดด:3 แท่นโดด:1	train=4
แม่ทัพหลี่	4	1	แม่ทัพ|หลี่	แม่ทัพ|หลี่:3 แม่ทัพหลี่:1	train=4
แรงระเบิด	4	1	แรงระเบิด	แรงระเบิด:3 แรง|ระเบิด:1	train=4
แหงแซะ	4	1	แหง|แซะ	แหง|แซะ:3 แหงแซะ:1	train=4
โดยลำพัง	4	1	โดย|ลำพัง	โดย|ลำพัง:3 โดยลำพัง:1	train=4
โอยตาย	4	1	โอย|ตาย	โอย|ตาย:3 โอยตาย:1	train=4
ใส่นาย	4	1	ใส่|นาย	ใส่|นาย:3 ใส่นาย:1	train=4
ไวน์แดง	4	1	ไวน์|แดง	ไวน์|แดง:3 ไวน์แดง:1	train=4
กรุ๊ปบีบวก	3	1	กรุ๊ป|บีบวก	กรุ๊ป|บีบวก:2 กรุ๊ปบีบวก:1	train=3
กวนตีน	3	1	กวนตีน	กวนตีน:2 กวน|ตีน:1	train=3
กวีเอก	3	1	กวี|เอก	กวี|เอก:2 กวีเอก:1	train=3
กางเขน	3	1	กางเขน	กางเขน:2 กาง|เขน:1	train=3
การกลับมา	3	1	การ|กลับ|มา	การ|กลับ|มา:2 การกลับมา:1	train=3
การนอน	3	1	การนอน	การนอน:2 การ|นอน:1	train=3
การลงโทษ	3	1	การ|ลงโทษ	การ|ลงโทษ:2 การลงโทษ:1	train=3
การสนับสนุน	3	1	การ|สนับสนุน	การ|สนับสนุน:2 การสนับสนุน:1	train=3
การเริ่มต้น	3	1	การ|เริ่มต้น	การ|เริ่มต้น:2 การเริ่มต้น:1	train=3
การเล่น	3	1	การ|เล่น	การ|เล่น:2 การเล่น:1	train=3
การเสียสละ	3	1	การเสียสละ	การเสียสละ:2 การ|เสียสละ:1	train=3
การแปรรูป	3	1	การ|แปรรูป	การ|แปรรูป:2 การแปรรูป:1	train=3
การโกหก	3	1	การโกหก	การโกหก:2 การ|โกหก:1	train=3
การให้	3	1	การ|ให้	การ|ให้:2 การให้:1	train=3
กำหนดเวลา	3	1	กำหนดเวลา	กำหนดเวลา:2 กำหนด|เวลา:1	train=3
กุ้งมังกร	3	1	กุ้งมังกร	กุ้งมังกร:2 กุ้ง|มังกร:1	train=3
ก็อด	3	1	ก็|อด	ก็|อด:2 ก็อด:1	train=3
ของาน	3	1	ขอ|งาน	ขอ|งาน:2 ของาน:1	train=2,val=1
ของเก๊	3	1	ของ|เก๊	ของ|เก๊:2 ของเก๊:1	train=3
ขากลับ	3	1	ขากลับ	ขากลับ:2 ขา|กลับ:1	train=3
ข่าวด่วน	3	1	ข่าวด่วน	ข่าวด่วน:2 ข่าว|ด่วน:1	train=3
ข้าวกลางวัน	3	1	ข้าว|กลางวัน	ข้าว|กลางวัน:2 ข้าวกลางวัน:1	train=3
คนจริง	3	1	คน|จริง	คน|จริง:2 คนจริง:1	train=3
คนบาป	3	1	คนบาป	คนบาป:2 คน|บาป:1	train=3
คนแม่	3	1	คน|แม่	คน|แม่:2 คนแม่:1	train=3
คนโบราณ	3	1	คน|โบราณ	คน|โบราณ:2 คนโบราณ:1	train=3
ครบรอบ	3	1	ครบรอบ	ครบรอบ:2 ครบ|รอบ:1	train=3
ครั้งนั้น	3	1	ครั้ง|นั้น	ครั้ง|นั้น:2 ครั้งนั้น:1	train=3
ครูพี่ลิน	3	1	ครูพี่ลิน	ครูพี่ลิน:2 ครู|พี่ลิน:1	train=3
คลายเครียด	3	1	คลายเครียด	คลายเครียด:2 คลาย|เครียด:1	train=3
คลิปเสียง	3	1	คลิป|เสียง	คลิป|เสียง:2 คลิปเสียง:1	train=3
คอกม้า	3	1	คอก|ม้า	คอก|ม้า:2 คอกม้า:1	train=3
คาหนังคาเขา	3	1	คาหนังคาเขา	คาหนังคาเขา:2 คา|หนัง|คา|เขา:1	train=3
คำกล่าว	3	1	คำกล่าว	คำกล่าว:2 คำ|กล่าว:1	train=3
คำขอแต่งงาน	3	1	คำขอ|แต่งงาน	คำขอ|แต่งงาน:2 คำขอแต่งงาน:1	train=3
คุณฉั่น	3	1	คุณ|ฉั่น	คุณ|ฉั่น:2 คุณฉั่น:1	train=3
คุณนายเซา	3	1	คุณนาย|เซา	คุณนาย|เซา:2 คุณนายเซา:1	train=3
คุณนาโฮโกะ	3	1	คุณ|นาโฮโกะ	คุณ|นาโฮโกะ:2 คุณนาโฮโกะ:1	train=3
คุณเกา	3	1	คุณเกา	คุณเกา:2 คุณ|เกา:1	train=3
คุณเดอร์เดน	3	1	คุณเดอร์เดน	คุณเดอร์เดน:2 คุณ|เดอร์เดน:1	train=3
ค่าพาย	3	1	ค่า|พาย	ค่า|พาย:2 ค่าพาย:1	train=3
ค่าเดินทาง	3	1	ค่าเดินทาง	ค่าเดินทาง:2 ค่า|เดินทาง:1	train=3
งานแต่ง	3	1	งาน|แต่ง	งาน|แต่ง:2 งานแต่ง:1	train=3
งูยักษ์	3	1	งู|ยักษ์	งู|ยักษ์:2 งูยักษ์:1	train=3
จอกศักดิ์สิทธิ์	3	1	จอก|ศักดิ์สิทธิ์	จอก|ศักดิ์สิทธิ์:2 จอกศักดิ์สิทธิ์:1	train=3
จะะ	3	1	จะะ	จะะ:2 จะ|ะ:1	train=3
จุดอวสาน	3	1	จุดอวสาน	จุดอวสาน:2 จุด|อวสาน:1	train=3
ชาวต่างชาติ	3	1	ชาวต่างชาติ	ชาวต่างชาติ:2 ชาว|ต่างชาติ:1	train=3
ซานเหอถุน	3	1	ซานเหอถุน	ซานเหอถุน:2 ซานเหอ|ถุน:1	train=3
ดอกซากุระ	3	1	ดอก|ซากุระ	ดอก|ซากุระ:2 ดอกซากุระ:1	train=3
ดั่งเช่น	3	1	ดั่งเช่น	ดั่งเช่น:2 ดั่ง|เช่น:1	train=3
ดินสอนี้	3	1	ดิน|สอนี้	ดิน|สอนี้:2 ดินสอนี้:1	train=3
ตบตา	3	1	ตบ|ตา	ตบ|ตา:2 ตบตา:1	train=3
ตัวประหลาด	3	1	ตัวประหลาด	ตัวประหลาด:2 ตัว|ประหลาด:1	train=3
ตามปกติ	3	1	ตามปกติ	ตามปกติ:2 ตาม|ปกติ:1	train=3
ตาแดง	3	1	ตา|แดง	ตา|แดง:2 ตาแดง:1	train=3
ติดสินบน	3	1	ติดสินบน	ติดสินบน:2 ติด|สินบน:1	train=3
ติดไฟ	3	1	ติด|ไฟ	ติด|ไฟ:2 ติดไฟ:1	train=3
ตีลังกา	3	1	ตีลังกา	ตีลังกา:2 ตี|ลังกา:1	train=3
ต่างด้าว	3	1	ต่างด้าว	ต่างด้าว:2 ต่างด้า|ว:1	train=3
ถังน้ำท่วม	3	1	ถังน้ำท่วม	ถังน้ำท่วม:2 ถัง|น้ำ|ท่วม:1	train=3
ทั่วนะ	3	1	ทั่ว|นะ	ทั่ว|นะ:2 ทั่วนะ:1	train=3
ทางด้านหลัง	3	1	ทาง|ด้านหลัง	ทาง|ด้านหลัง:2 ทางด้านหลัง:1	train=3
ทางทิศ	3	1	ทาง|ทิศ	ทาง|ทิศ:2 ทางทิศ:1	train=3
ที่นับถือ	3	1	ที่นับถือ	ที่นับถือ:2 ที่|นับถือ:1	train=3
ที่ยืน	3	1	ที่|ยืน	ที่|ยืน:2 ที่ยืน:1	train=2,val=1
ที่เดียวกัน	3	1	ที่เดียวกัน	ที่เดียวกัน:2 ที่|เดียวกัน:1	train=3
ท่านพัก	3	1	ท่าน|พัก	ท่าน|พัก:2 ท่านพัก:1	train=3
ท่านเทพ	3	1	ท่าน|เทพ	ท่าน|เทพ:2 ท่านเทพ:1	train=3
ท้ายเรือ	3	1	ท้ายเรือ	ท้ายเรือ:2 ท้าย|เรือ:1	train=3
นักเชิดหุ่น	3	1	นัก|เชิด|หุ่น	นัก|เชิด|หุ่น:2 นักเชิดหุ่น:1	train=3
นับว่า	3	1	นับ|ว่า	นับ|ว่า:2 นับว่า:1	train=3
นั่นซิ	3	1	นั่นซิ	นั่นซิ:2 นั่น|ซิ:1	train=3
น่าเลย	3	1	น่า|เลย	น่า|เลย:2 น่าเลย:1	test=1,train=2
น่าโมโห	3	1	น่าโมโห	น่าโมโห:2 น่า|โมโห:1	train=3
น้ำตาไหล	3	1	น้ำตา|ไหล	น้ำตา|ไหล:2 น้ำตาไหล:1	train=3
บอกใบ้	3	1	บอก|ใบ้	บอก|ใบ้:2 บอกใบ้:1	train=3
ประตูดำ	3	1	ประตู|ดำ	ประตู|ดำ:2 ประตูดำ:1	train=2,val=1
ประตูหน้า	3	1	ประตู|หน้า	ประตู|หน้า:2 ประตูหน้า:1	train=3
ประตูหลัง	3	1	ประตู|หลัง	ประตู|หลัง:2 ประตูหลัง:1	train=3
ปองโย่ล่ะ	3	1	ปองโย่|ล่ะ	ปองโย่|ล่ะ:2 ปองโย่ล่ะ:1	train=3
ปั๊มหลัก	3	1	ปั๊ม|หลัก	ปั๊ม|หลัก:2 ปั๊มหลัก:1	train=3
ปากเสีย	3	1	ปากเสีย	ปากเสีย:2 ปาก|เสีย:1	train=3
ปิดเทอม	3	1	ปิด|เทอม	ปิด|เทอม:2 ปิดเทอม:1	train=3
ปูทาง	3	1	ปู|ทาง	ปู|ทาง:2 ปูทาง:1	train=3
ป่าแฟงกอร์น	3	1	ป่า|แฟงกอร์น	ป่า|แฟงกอร์น:2 ป่าแฟงกอร์น:1	train=3
ป้ายหน้า	3	1	ป้ายหน้า	ป้ายหน้า:2 ป้าย|หน้า:1	train=3
ผีดิบ	3	1	ผีดิบ	ผีดิบ:2 ผี|ดิบ:1	train=3
ผู้ตี	3	1	ผู้ตี	ผู้ตี:2 ผู้|ตี:1	train=3
ผู้มีเกียรติ	3	1	ผู้มีเกียรติ	ผู้มีเกียรติ:2 ผู้|มี|เกียรติ:1	train=3
