# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
自信過剰だ	3	1	自信|過剰だ	自信|過剰だ:2 自信過剰だ:1	train=3
自動ドア	3	1	自動ドア	自動ドア:2 自動|ドア:1	train=3
自然科学	3	1	自然|科学	自然|科学:2 自然科学:1	train=3
自転車通勤	3	1	自転車通勤	自転車通勤:2 自転車|通勤:1	train=3
良くなりました	3	1	良くなりました	良くなりました:2 良く|なりました:1	train=3
花嫁さん	3	1	花嫁|さん	花嫁|さん:2 花嫁さん:1	train=3
英字新聞	3	1	英字|新聞	英字|新聞:2 英字新聞:1	train=3
菊干代	3	1	菊|干代	菊|干代:2 菊干代:1	train=3
血まみれ	3	1	血まみれ	血まみれ:2 血|まみれ:1	train=3
行きたがらない	3	1	行き|たがらない	行き|たがらない:2 行きたがらない:1	train=3
行きたければ	3	1	行きたければ	行きたければ:2 行きたけれ|ば:1	train=3
行こっか	3	1	行こっか	行こっか:2 行こっ|か:1	train=3
表する	3	1	表する	表する:2 表|する:1	train=3
被害額	3	1	被害額	被害額:2 被害|額:1	train=3
裸だ	3	1	裸だ	裸だ:2 裸|だ:1	train=3
見えやしない	3	1	見えやしない	見えやしない:2 見え|や|しない:1	train=3
見つけ出した	3	1	見つけ出した	見つけ出した:2 見つけ|出した:1	train=3
見てたら	3	1	見てたら	見てたら:2 見て|たら:1	train=3
見てやがる	3	1	見てやがる	見てやがる:2 見て|やがる:1	train=3
見てんだ	3	1	見てんだ	見てんだ:2 見て|ん|だ:1	train=3
見分けなければ	3	1	見分けなければ	見分けなければ:2 見分けなけれ|ば:1	test=1,train=2
親離れ	3	1	親離れ	親離れ:2 親|離れ:1	train=3
観光スポット	3	1	観光|スポット	観光|スポット:2 観光スポット:1	train=3
解決方法	3	1	解決|方法	解決|方法:2 解決方法:1	train=3
言い出した	3	1	言い出した	言い出した:2 言い|出した:1	test=1,train=2
言い当て	3	1	言い当て	言い当て:2 言い|当て:1	train=3
試験前	3	1	試験|前	試験|前:2 試験前:1	train=3
話さないで	3	1	話さないで	話さないで:2 話さない|で:1	train=3
話しして	3	1	話し|して	話し|して:2 話しして:1	train=3
誓わなければ	3	1	誓わなければ	誓わなければ:2 誓わなけれ|ば:1	train=3
読まないと	3	1	読まない|と	読まない|と:2 読まないと:1	train=3
読み切れない	3	1	読み切れない	読み切れない:2 読み|切れない:1	train=3
読み終わりました	3	1	読み|終わりました	読み|終わりました:2 読み終わりました:1	train=3
課長さん	3	1	課長|さん	課長|さん:2 課長さん:1	train=3
調べ始めた	3	1	調べ|始めた	調べ|始めた:2 調べ始めた:1	train=3
負けず嫌い	3	1	負けず嫌い	負けず嫌い:2 負けず|嫌い:1	train=3
財政状態	3	1	財政|状態	財政|状態:2 財政状態:1	train=3
買い物リスト	3	1	買い物|リスト	買い物|リスト:2 買い物リスト:1	train=3
貿易会社	3	1	貿易会社	貿易会社:2 貿易|会社:1	train=3
賛成でしょ	3	1	賛成|でしょ	賛成|でしょ:2 賛成でしょ:1	train=3
賛成投票	3	1	賛成|投票	賛成|投票:2 賛成投票:1	train=3
賢明でない	3	1	賢明でない	賢明でない:2 賢明で|ない:1	train=3
質問攻め	3	1	質問攻め	質問攻め:2 質問|攻め:1	train=3
赤いの	3	1	赤い|の	赤い|の:2 赤いの:1	train=3
赤だ	3	1	赤だ	赤だ:2 赤|だ:1	train=3
赤です	3	1	赤|です	赤|です:2 赤です:1	train=3
走り始めた	3	1	走り始めた	走り始めた:2 走り|始めた:1	train=3
起き上がって	3	1	起き上がって	起き上がって:2 起き|上がって:1	train=3
踏み出した	3	1	踏み|出した	踏み|出した:2 踏み出した:1	train=3
軍曹殿	3	1	軍曹殿	軍曹殿:2 軍曹|殿:1	train=3
農家さん	3	1	農家さん	農家さん:2 農家|さん:1	train=3
近隣諸国	3	1	近隣|諸国	近隣|諸国:2 近隣諸国:1	train=3
返したら	3	1	返したら	返したら:2 返し|たら:1	train=3
追いやられた	3	1	追いやられた	追いやられた:2 追い|やられた:1	train=3
追い込まれた	3	1	追い込まれた	追い込まれた:2 追い|込まれた:1	train=3
追加料金	3	1	追加|料金	追加|料金:2 追加料金:1	train=3
送り返して	3	1	送り返して	送り返して:2 送り|返して:1	train=3
通じさせる	3	1	通じさせる	通じさせる:2 通じさせ|る:1	train=3
通行人Ｃ	3	1	通行人|Ｃ	通行人|Ｃ:2 通行人Ｃ:1	train=3
連れてった	3	1	連れて|った	連れて|った:2 連れてった:1	train=3
進まなければ	3	1	進まなければ	進まなければ:2 進まなけれ|ば:1	train=3
遊び友達	3	1	遊び|友達	遊び|友達:2 遊び友達:1	train=3
遊泳禁止	3	1	遊泳|禁止	遊泳|禁止:2 遊泳禁止:1	train=3
運転方法	3	1	運転|方法	運転|方法:2 運転方法:1	train=3
違法行為	3	1	違法|行為	違法|行為:2 違法行為:1	train=3
遠路はるばる	3	1	遠路はるばる	遠路はるばる:2 遠路|はるばる:1	train=3
郵便料金	3	1	郵便料金	郵便料金:2 郵便|料金:1	train=3
重くなった	3	1	重くなった	重くなった:2 重く|なった:1	train=3
重傷だった	3	1	重傷|だった	重傷|だった:2 重傷だった:1	train=3
重病だ	3	1	重病|だ	重病|だ:2 重病だ:1	train=3
重要人物	3	1	重要|人物	重要|人物:2 重要人物:1	train=2,val=1
野菜スープ	3	1	野菜|スープ	野菜|スープ:2 野菜スープ:1	train=3
金使い	3	1	金使い	金使い:2 金|使い:1	train=3
金次第	3	1	金|次第	金|次第:2 金次第:1	train=2,val=1
銀行マン	3	1	銀行マン	銀行マン:2 銀行|マン:1	train=3
閉所恐怖症	3	1	閉所恐怖症	閉所恐怖症:2 閉所|恐怖症:1	train=3
開封後	3	1	開封|後	開封|後:2 開封後:1	train=3
間抜けで	3	1	間抜け|で	間抜け|で:2 間抜けで:1	train=3
間違ってました	3	1	間違ってました	間違ってました:2 間違って|ました:1	train=3
降りはじめた	3	1	降りはじめた	降りはじめた:2 降り|はじめた:1	train=2,val=1
隔てられて	3	1	隔てられて	隔てられて:2 隔て|られ|て:1	train=3
難しくなった	3	1	難しく|なった	難しく|なった:2 難しくなった:1	train=3
電気料金	3	1	電気料金	電気料金:2 電気|料金:1	train=3
青春時代	3	1	青春|時代	青春|時代:2 青春時代:1	train=3
静まりかえって	3	1	静まりかえって	静まりかえって:2 静まり|かえって:1	train=3
非売品	3	1	非|売品	非|売品:2 非売品:1	train=3
頼んできた	3	1	頼んで|きた	頼んで|きた:2 頼んできた:1	train=2,val=1
顧問弁護士	3	1	顧問弁護士	顧問弁護士:2 顧問|弁護士:1	train=3
飛びぬけて	3	1	飛びぬけて	飛びぬけて:2 飛び|ぬけて:1	train=3
飛び起きた	3	1	飛び|起きた	飛び|起きた:2 飛び起きた:1	train=3
飛んできた	3	1	飛んできた	飛んできた:2 飛んで|きた:1	train=3
食べな	3	1	食べ|な	食べ|な:2 食べな:1	train=3
飲みすぎだ	3	1	飲みすぎ|だ	飲みすぎ|だ:2 飲みすぎだ:1	train=3
飲み終える	3	1	飲み終える	飲み終える:2 飲み|終える:1	train=2,val=1
養子縁組	3	1	養子縁組	養子縁組:2 養子|縁組:1	train=3
駆け上った	3	1	駆け上った	駆け上った:2 駆け|上った:1	train=3
高くありません	3	1	高くありません	高くありません:2 高く|ありません:1	train=3
高くなかったら	3	1	高くなかったら	高くなかったら:2 高くなかっ|たら:1	train=3
高額の	3	1	高額|の	高額|の:2 高額の:1	train=3
黄色だった	3	1	黄色|だった	黄色|だった:2 黄色だった:1	train=3
黄色で	3	1	黄色|で	黄色|で:2 黄色で:1	train=3
ＣＤプレーヤー	3	1	ＣＤプレーヤー	ＣＤプレーヤー:2 ＣＤ|プレーヤー:1	train=3
ああーーーー	2	1	ああ|ーーーー	ああ|ーーーー:1 ああーーーー:1	train=2
あうん	2	1	あう|ん	あう|ん:1 あうん:1	train=2
あげてた	2	1	あげ|て|た	あげ|て|た:1 あげてた:1	train=2
あったようだ	2	1	あった|よう|だ	あった|よう|だ:1 あったようだ:1	train=2
あってない	2	1	あって|ない	あって|ない:1 あってない:1	train=2
あほんだら	2	1	あほんだら	あほんだら:1 あほ|ん|だら:1	train=2
ありがた迷惑だ	2	1	ありがた|迷惑|だ	ありがた|迷惑|だ:1 ありがた迷惑だ:1	train=2
ありゃしない	2	1	ありゃしない	ありゃしない:1 ありゃ|しない:1	train=2
いいねえ	2	1	いいねえ	いいねえ:1 いい|ねえ:1	train=2
いかれて	2	1	いかれ|て	いかれ|て:1 いかれて:1	train=2
いきな	2	1	いき|な	いき|な:1 いきな:1	train=2
いくさ	2	1	いくさ	いくさ:1 いく|さ:1	train=2
いけたら	2	1	いけ|たら	いけ|たら:1 いけたら:1	train=2
いただけだった	2	1	いただけだった	いただけだった:1 いた|だけ|だった:1	train=2
いたっけ	2	1	いた|っけ	いた|っけ:1 いたっけ:1	train=2
いたみ悲しんだ	2	1	いたみ悲しんだ	いたみ悲しんだ:1 いたみ|悲しんだ:1	train=2
いたんでいた	2	1	いたんでいた	いたんでいた:1 いたんで|いた:1	train=2
いっぱいいっぱいです	2	1	いっぱいいっぱい|です	いっぱいいっぱい|です:1 いっぱいいっぱいです:1	train=2
いっぱいであった	2	1	いっぱいであった	いっぱいであった:1 いっぱいで|あった:1	test=1,train=1
いないようだった	2	1	いないようだった	いないようだった:1 いない|よう|だった:1	train=2
いなくなったら	2	1	いなく|なったら	いなく|なったら:1 いなくなったら:1	train=2
いなくなって	2	1	いなくなって	いなくなって:1 いなく|なって:1	train=2
いまん	2	1	いまん	いまん:1 いま|ん:1	train=2
いやや	2	1	いや|や	いや|や:1 いやや:1	train=2
いるみたい	2	1	いる|みたい	いる|みたい:1 いるみたい:1	train=2
いわんと	2	1	いわん|と	いわん|と:1 いわんと:1	train=2
うおのめ	2	1	うお|の|め	うお|の|め:1 うおのめ:1	train=2
うっかりだった	2	1	うっかり|だった	うっかり|だった:1 うっかりだった:1	train=2
うつした	2	1	うつ|した	うつ|した:1 うつした:1	train=2
うなぎ上り	2	1	うなぎ|上り	うなぎ|上り:1 うなぎ上り:1	train=2
うねるよう	2	1	うねる|よう	うねる|よう:1 うねるよう:1	train=2
うまくいかなければ	2	1	うまくいかなければ	うまくいかなければ:1 うまく|いかなければ:1	train=2
うまくなる	2	1	うまくなる	うまくなる:1 うまく|なる:1	train=2
うれし涙	2	1	うれし涙	うれし涙:1 うれし|涙:1	train=2
うわ～ん	2	1	うわ|～|ん	うわ|～|ん:1 うわ～ん:1	train=2
う～っ	2	1	う|～|っ	う|～|っ:1 う～っ:1	train=2
う～～～～	2	1	う～～～～	う～～～～:1 う|～|～|～|～:1	train=2
おかえりなさい	2	1	おかえり|なさい	おかえり|なさい:1 おかえりなさい:1	train=2
おたがいに	2	1	おたがい|に	おたがい|に:1 おたがいに:1	train=2
おばあ様	2	1	おばあ|様	おばあ|様:1 おばあ様:1	train=2
おぼれかけた	2	1	おぼれ|かけた	おぼれ|かけた:1 おぼれかけた:1	train=2
おもしろければ	2	1	おもしろけれ|ば	おもしろけれ|ば:1 おもしろければ:1	train=1,val=1
おもちゃや	2	1	おもちゃ|や	おもちゃ|や:1 おもちゃや:1	train=2
おろかな	2	1	おろか|な	おろか|な:1 おろかな:1	train=2
お乗りください	2	1	お乗り|ください	お乗り|ください:1 お乗りください:1	train=2
お人好しだ	2	1	お人好しだ	お人好しだ:1 お人好し|だ:1	train=2
お伝えいただけます	2	1	お|伝えいただけます	お|伝えいただけます:1 お伝えいただけます:1	train=2
お住まいの	2	1	お|住まい|の	お|住まい|の:1 お住まいの:1	train=2
お使いです	2	1	お使い|です	お使い|です:1 お使いです:1	train=2
お出	2	1	お|出	お|出:1 お出:1	train=2
お出迎え	2	1	お|出迎え	お|出迎え:1 お出迎え:1	train=2
お切りください	2	1	お|切りください	お|切りください:1 お切りください:1	train=2
お前ん家	2	1	お前ん家	お前ん家:1 お前|ん家:1	train=2
お力添え	2	1	お|力添え	お|力添え:1 お力添え:1	train=2
お受け取りください	2	1	お|受け取りください	お|受け取りください:1 お受け取りください:1	train=2
お召し上がれ	2	1	お|召し上がれ	お|召し上がれ:1 お召し上がれ:1	train=2
お呼びいただけません	2	1	お呼びいただけません	お呼びいただけません:1 お呼び|いただけません:1	train=2
お困りです	2	1	お困りです	お困りです:1 お困り|です:1	train=2
お姑さん	2	1	お姑|さん	お姑|さん:1 お姑さん:1	train=2
お安い	2	1	お|安い	お|安い:1 お安い:1	train=2
お尋ね者	2	1	お|尋ね者	お|尋ね者:1 お尋ね者:1	train=2
お引き立て	2	1	お|引き立て	お|引き立て:1 お引き立て:1	train=2
お待ちいただいて	2	1	お待ち|いただいて	お待ち|いただいて:1 お待ちいただいて:1	train=2
お悔やみ	2	1	お|悔やみ	お|悔やみ:1 お悔やみ:1	train=2
お探しで	2	1	お探しで	お探しで:1 お探し|で:1	train=2
お書き	2	1	お|書き	お|書き:1 お書き:1	train=2
お祖母さん	2	1	お祖母|さん	お祖母|さん:1 お祖母さん:1	train=2
お聞きください	2	1	お|聞きください	お|聞きください:1 お聞きください:1	train=2
お聞き下さい	2	1	お|聞き下さい	お|聞き下さい:1 お聞き下さい:1	train=2
お見せしましょう	2	1	お見せしましょう	お見せしましょう:1 お見せ|しましょう:1	train=2
お連れさん	2	1	お連れさん	お連れさん:1 お連れ|さん:1	train=1,val=1
お過ごしください	2	1	お|過ごしください	お|過ごしください:1 お過ごしください:1	train=2
お隣同士	2	1	お隣同士	お隣同士:1 お隣|同士:1	train=2
お飲みください	2	1	お飲み|ください	お飲み|ください:1 お飲みください:1	train=2
かいな	2	1	かい|な	かい|な:1 かいな:1	train=2
かき始めた	2	1	かき|始めた	かき|始めた:1 かき始めた:1	train=2
かくれた	2	1	か|くれた	か|くれた:1 かくれた:1	train=2
かけっぱなし	2	1	かけ|っぱなし	かけ|っぱなし:1 かけっぱなし:1	train=2
かけなければ	2	1	かけなけれ|ば	かけなけれ|ば:1 かけなければ:1	train=2
かしてた	2	1	かしてた	かしてた:1 か|してた:1	train=2
かしなさった	2	1	かしなさった	かしなさった:1 か|しなさった:1	train=2
かしの	2	1	かしの	かしの:1 かし|の:1	train=2
かそう	2	1	かそう	かそう:1 か|そう:1	train=2
かて	2	1	か|て	か|て:1 かて:1	train=2
かねている	2	1	かねて|いる	かねて|いる:1 かねている:1	train=2
かねない	2	1	かねない	かねない:1 か|ねない:1	train=2
かばんだ	2	1	かばんだ	かばんだ:1 か|ばんだ:1	train=2
かび臭い	2	1	かび|臭い	かび|臭い:1 かび臭い:1	train=2
がいっていない	2	1	がいっていない	がいっていない:1 が|いって|いない:1	train=2
がち	2	1	が|ち	が|ち:1 がち:1	train=2
がてら	2	1	が|て|ら	が|て|ら:1 がてら:1	train=2
がります	2	1	がります	がります:1 が|ります:1	train=2
きさえ	2	1	き|さえ	き|さえ:1 きさえ:1	train=2
きたようです	2	1	きたようです	きたようです:1 きた|よう|です:1	train=2
きてもらえません	2	1	きてもらえません	きてもらえません:1 きて|もらえません:1	train=2
きま～す	2	1	きま|～|す	きま|～|す:1 きま～す:1	train=2
きゃああーっ	2	1	きゃああーっ	きゃああーっ:1 きゃあ|あーっ:1	train=2
くそおっ	2	1	くそ|おっ	くそ|おっ:1 くそおっ:1	train=2
くたびれもうけ	2	1	くたびれ|もうけ	くたびれ|もうけ:1 くたびれもうけ:1	train=2
くるなら	2	1	くる|なら	くる|なら:1 くるなら:1	train=2
くれら	2	1	くれら	くれら:1 くれ|ら:1	train=2
くん付け	2	1	くん付け	くん付け:1 くん|付け:1	train=2
けども	2	1	けども	けども:1 けど|も:1	train=2
こそ泥	2	1	こそ|泥	こそ|泥:1 こそ泥:1	train=2
こたえ始めた	2	1	こたえ|始めた	こたえ|始めた:1 こたえ始めた:1	train=2
こだました	2	1	こだました	こだました:1 こだま|した:1	train=2
ご健在です	2	1	ご|健在です	ご|健在です:1 ご健在です:1	train=2
ご参考	2	1	ご|参考	ご|参考:1 ご参考:1	train=2
ご存じでしょう	2	1	ご存じでしょう	ご存じでしょう:1 ご存じ|でしょう:1	train=2
ご無事です	2	1	ご無事です	ご無事です:1 ご|無事です:1	test=1,train=1
ご苦労さん	2	1	ご苦労|さん	ご苦労|さん:1 ご苦労さん:1	train=2
ご説明	2	1	ご説明	ご説明:1 ご|説明:1	train=2
ご返送	2	1	ご|返送	ご|返送:1 ご返送:1	test=1,train=1
ささやき声	2	1	ささやき|声	ささやき|声:1 ささやき声:1	train=2
させてもらえます	2	1	させて|もらえます	させて|もらえます:1 させてもらえます:1	train=2
さんさんと	2	1	さんさんと	さんさんと:1 さんさん|と:1	train=2
ざぶんと	2	1	ざぶん|と	ざぶん|と:1 ざぶんと:1	train=2
ざまだ	2	1	ざまだ	ざまだ:1 ざま|だ:1	train=2
しあう	2	1	し|あう	し|あう:1 しあう:1	train=2
したいよう	2	1	したいよう	したいよう:1 したい|よう:1	train=2
しっている	2	1	しっている	しっている:1 しって|いる:1	train=2
してたかい	2	1	してたかい	してたかい:1 してた|かい:1	train=2
しまいに	2	1	しまい|に	しまい|に:1 しまいに:1	train=2
しまったようです	2	1	しまった|よう|です	しまった|よう|です:1 しまったようです:1	train=2
しま～す	2	1	しま|～|す	しま|～|す:1 しま～す:1	train=2
しゃんと	2	1	しゃん|と	しゃん|と:1 しゃんと:1	train=2
しゅんと	2	1	しゅん|と	しゅん|と:1 しゅんと:1	train=2
しよ	2	1	しよ	しよ:1 し|よ:1	train=2
じいんと	2	1	じいん|と	じいん|と:1 じいんと:1	train=2
じゃい	2	1	じゃい	じゃい:1 じゃ|い:1	train=2
すきだらけ	2	1	すきだらけ	すきだらけ:1 すき|だらけ:1	train=2
すぎている	2	1	すぎて|いる	すぎて|いる:1 すぎている:1	train=2
すすり泣いて	2	1	すすり泣いて	すすり泣いて:1 すすり|泣いて:1	train=2
すすり泣き続けた	2	1	すすり泣き|続けた	すすり泣き|続けた:1 すすり泣き続けた:1	train=2
すらない	2	1	すら|ない	すら|ない:1 すらない:1	train=2
せねばならぬ	2	1	せねば|ならぬ	せねば|ならぬ:1 せねばならぬ:1	train=2
そいで	2	1	そいで	そいで:1 そい|で:1	train=2
そうだっけ	2	1	そう|だっけ	そう|だっけ:1 そうだっけ:1	train=2
その内	2	1	その|内	その|内:1 その内:1	train=2
そ～お	2	1	そ～お	そ～お:1 そ～|お:1	train=2
たいごうたい	2	1	たいごうたい	たいごうたい:1 たいごう|たい:1	train=2
たかっている	2	1	たかっている	たかっている:1 たかって|いる:1	train=2
ただならぬ	2	1	ただならぬ	ただならぬ:1 ただ|ならぬ:1	train=2
たとえよう	2	1	たとえ|よう	たとえ|よう:1 たとえよう:1	train=2
たどりつく	2	1	たどりつ|く	たどりつ|く:1 たどりつく:1	train=2
たな	2	1	たな	たな:1 た|な:1	train=2
たわんでいた	2	1	たわんで|いた	たわんで|いた:1 たわんでいた:1	train=2
たんじゃない	2	1	たんじゃない	たんじゃない:1 た|ん|じゃない:1	train=2
だあっ	2	1	だ|あっ	だ|あっ:1 だあっ:1	train=2
だしな	2	1	だ|し|な	だ|し|な:1 だしな:1	train=2
だまっていた	2	1	だまって|いた	だまって|いた:1 だまっていた:1	train=2
だめだめ	2	1	だめだめ	だめだめ:1 だめ|だめ:1	train=2
だらしがない	2	1	だらしがない	だらしがない:1 だらし|が|ない:1	train=2
ちょっとぉ	2	1	ちょっと|ぉ	ちょっと|ぉ:1 ちょっとぉ:1	train=2
っていうか	2	1	って|いう|か	って|いう|か:1 っていうか:1	train=2
つきましては	2	1	つきまして|は	つきまして|は:1 つきましては:1	train=2
つづり字	2	1	つづり字	つづり字:1 つづり|字:1	train=2
つまっています	2	1	つまっています	つまっています:1 つまって|います:1	train=2
であったら	2	1	で|あっ|たら	で|あっ|たら:1 であったら:1	train=2
でかけました	2	1	でかけました	でかけました:1 で|かけました:1	train=2
できあがります	2	1	でき|あがります	でき|あがります:1 できあがります:1	train=2
できさえすれば	2	1	できさえすれば	できさえすれば:1 でき|さえ|すれば:1	train=2
できてます	2	1	できて|ます	できて|ます:1 できてます:1	train=2
でき次第	2	1	でき次第	でき次第:1 でき|次第:1	train=2
でなさい	2	1	で|なさい	で|なさい:1 でなさい:1	test=1,train=1
でぶっちょさん	2	1	で|ぶっちょさん	で|ぶっちょさん:1 でぶっちょさん:1	train=2
とうに	2	1	とう|に	とう|に:1 とうに:1	train=2
とかじった	2	1	とかじった	とかじった:1 と|かじった:1	train=2
ときまって	2	1	とき|まって	とき|まって:1 ときまって:1	train=2
となりの	2	1	となりの	となりの:1 となり|の:1	train=2
とられてない	2	1	とられて|ない	とられて|ない:1 とられてない:1	train=2
どいう	2	1	どいう	どいう:1 ど|いう:1	train=2
どうと	2	1	どうと	どうと:1 どう|と:1	train=2
どう猛	2	1	どう猛	どう猛:1 どう|猛:1	train=2
どが	2	1	ど|が	ど|が:1 どが:1	train=2
どれどれ	2	1	どれどれ	どれどれ:1 どれ|どれ:1	train=2
なが	2	1	な|が	な|が:1 なが:1	train=2
なぎ倒された	2	1	なぎ倒された	なぎ倒された:1 なぎ|倒された:1	train=2
なくなります	2	1	なくなります	なくなります:1 なく|なります:1	train=2
なぞめいた	2	1	なぞめいた	なぞめいた:1 なぞ|めいた:1	train=2
なにっ	2	1	なにっ	なにっ:1 なに|っ:1	train=2
なにー	2	1	なに|ー	なに|ー:1 なにー:1	train=2
なみだ	2	1	なみ|だ	なみ|だ:1 なみだ:1	train=2
なようです	2	1	な|よう|です	な|よう|です:1 なようです:1	train=2
ならず者	2	1	ならず|者	ならず|者:1 ならず者:1	train=2
なりつつ	2	1	なり|つつ	なり|つつ:1 なりつつ:1	train=2
なりつつあるようだ	2	1	なりつつあるようだ	なりつつあるようだ:1 なりつつ|あるようだ:1	train=2
なるようだ	2	1	なるようだ	なるようだ:1 なる|よう|だ:1	train=1,val=1
なーん	2	1	なー|ん	なー|ん:1 なーん:1	train=2
にいらない	2	1	に|いらない	に|いらない:1 にいらない:1	train=2
におちいった	2	1	におちいった	におちいった:1 に|おちいった:1	train=2
にこり	2	1	にこり	にこり:1 に|こり:1	train=2
にている	2	1	にている	にている:1 にて|いる:1	train=2
ののしり始めた	2	1	ののしり始めた	ののしり始めた:1 ののしり|始めた:1	train=2
のらりくらり	2	1	のらりくらり	のらりくらり:1 の|らりくらり:1	train=2
の名作	2	1	の名作	の名作:1 の|名作:1	train=2
はあてはまらない	2	1	は|あてはまらない	は|あてはまらない:1 はあてはまらない:1	train=2
はいられませんでした	2	1	はいられませんでした	はいられませんでした:1 は|いられませんでした:1	train=2
はくれない	2	1	はくれない	はくれない:1 は|くれない:1	train=2
はち	2	1	はち	はち:1 は|ち:1	train=2
はねかして	2	1	はね|かして	はね|かして:1 はねかして:1	train=2
はほしい	2	1	は|ほしい	は|ほしい:1 はほしい:1	train=2
はまっている	2	1	はまっている	はまっている:1 はまって|いる:1	train=2
はみた	2	1	はみた	はみた:1 は|みた:1	train=2
はやり	2	1	はやり	はやり:1 は|やり:1	train=2
は伝えられない	2	1	は|伝えられない	は|伝えられない:1 は伝えられない:1	train=2
は届かない	2	1	は届かない	は届かない:1 は|届かない:1	train=2
は～	2	1	は～	は～:1 は|～:1	train=2
ひきおこした	2	1	ひき|おこした	ひき|おこした:1 ひきおこした:1	train=2
ひそめたようだった	2	1	ひそめた|よう|だった	ひそめた|よう|だった:1 ひそめたようだった:1	train=2
ひとの	2	1	ひとの	ひとの:1 ひと|の:1	train=2
ひとも	2	1	ひとも	ひとも:1 ひ|と|も:1	train=2
ひと工夫	2	1	ひと|工夫	ひと|工夫:1 ひと工夫:1	train=2
ひな鳥	2	1	ひな鳥	ひな鳥:1 ひな|鳥:1	train=2
ひびき渡った	2	1	ひびき|渡った	ひびき|渡った:1 ひびき渡った:1	train=2
ひもじい	2	1	ひ|もじい	ひ|もじい:1 ひもじい:1	train=2
ひよこ豆	2	1	ひよこ豆	ひよこ豆:1 ひよこ|豆:1	train=2
ひんして	2	1	ひん|して	ひん|して:1 ひんして:1	train=2
びくっと	2	1	びくっ|と	びくっ|と:1 びくっと:1	train=2
びしょ濡れだった	2	1	びしょ濡れだった	びしょ濡れだった:1 びしょ|濡れ|だった:1	train=2
びらかした	2	1	びらか|した	びらか|した:1 びらかした:1	train=2
ふさぎ込む	2	1	ふさぎ|込む	ふさぎ|込む:1 ふさぎ込む:1	train=2
ふとした	2	1	ふと|した	ふと|した:1 ふとした:1	train=2
ふんばりな	2	1	ふんばりな	ふんばりな:1 ふんばり|な:1	train=2
ほっておいて	2	1	ほっておいて	ほっておいて:1 ほって|おいて:1	train=2
ほのかな	2	1	ほのか|な	ほのか|な:1 ほのかな:1	train=2
ぼうっと	2	1	ぼうっ|と	ぼうっ|と:1 ぼうっと:1	train=2
ぼうや	2	1	ぼう|や	ぼう|や:1 ぼうや:1	train=2
ぼーっと	2	1	ぼーっと	ぼーっと:1 ぼーっ|と:1	train=2
ぽいと	2	1	ぽいと	ぽいと:1 ぽい|と:1	train=2
まきあげた	2	1	まきあげた	まきあげた:1 まき|あげた:1	test=1,train=1
まじない師	2	1	まじない師	まじない師:1 まじない|師:1	train=2
まためぐって	2	1	また|めぐって	また|めぐって:1 まためぐって:1	train=2
まだぁ	2	1	まだ|ぁ	まだ|ぁ:1 まだぁ:1	train=2
みせることが	2	1	みせる|こと|が	みせる|こと|が:1 みせることが:1	train=2
みどり色	2	1	みどり色	みどり色:1 みどり|色:1	train=2
むさぼり食った	2	1	むさぼり|食った	むさぼり|食った:1 むさぼり食った:1	train=2
もうちっと	2	1	もうちっと	もうちっと:1 もう|ちっと:1	train=2
もぉおー	2	1	もぉおー	もぉおー:1 もぉ|おー:1	train=2
もぎ取った	2	1	もぎ|取った	もぎ|取った:1 もぎ取った:1	train=2
もちろんだって	2	1	もちろんだって	もちろんだって:1 もちろん|だ|って:1	train=2
もっ	2	1	も|っ	も|っ:1 もっ:1	train=2
もつかなかった	2	1	もつかなかった	もつかなかった:1 も|つかなかった:1	train=2
もてあそばれて	2	1	もて|あそばれて	もて|あそばれて:1 もてあそばれて:1	train=2
もてない	2	1	もて|ない	もて|ない:1 もてない:1	train=2
もてなす	2	1	もてなす	もてなす:1 もて|なす:1	train=1,val=1
ものねだり	2	1	もの|ねだり	もの|ねだり:1 ものねだり:1	train=2
もらいたくて	2	1	もらいたく|て	もらいたく|て:1 もらいたくて:1	train=2
もらえれば	2	1	もらえれ|ば	もらえれ|ば:1 もらえれば:1	train=2
やきもち焼き	2	1	やきもち焼き	やきもち焼き:1 やきもち|焼き:1	train=2
やけ食い	2	1	やけ食い	やけ食い:1 やけ|食い:1	train=2
やりすぎて	2	1	やり|すぎて	やり|すぎて:1 やりすぎて:1	train=2
やり直さなければ	2	1	やり直さなけれ|ば	やり直さなけれ|ば:1 やり直さなければ:1	train=2
やり直したい	2	1	やり|直したい	やり|直したい:1 やり直したい:1	train=2
やり通せ	2	1	やり|通せ	やり|通せ:1 やり通せ:1	train=2
やんけ	2	1	やんけ	やんけ:1 やん|け:1	train=2
ゆいがどくそん	2	1	ゆいが|どくそん	ゆいが|どくそん:1 ゆいがどくそん:1	train=2
よいようです	2	1	よいようです	よいようです:1 よい|よう|です:1	train=2
よおっ	2	1	よ|おっ	よ|おっ:1 よおっ:1	train=2
よけいに	2	1	よけい|に	よけい|に:1 よけいに:1	train=2
ろうあ者	2	1	ろうあ|者	ろうあ|者:1 ろうあ者:1	train=2
わかりはじめた	2	1	わかり|はじめた	わかり|はじめた:1 わかりはじめた:1	train=2
わかり始めた	2	1	わかり|始めた	わかり|始めた:1 わかり始めた:1	train=2
